Depth(m),TVD(m),SPP Avg(bar),Flow In Pum Avg(lpm),ROP Avg(m/hr),Torque Abs Avg(kN-m),WOB Avg(mton),RPM Surface Avg(rpm),Dens Mud(sg),Annular Press(barg),well_id,SPP_smooth,SPP_ratio,AP_smooth,AP_ratio,mode,distance_to_low_pressure_m,is_core_drill
4851.0,1979.0819,162.7556,1159.0865,38.7483,26.357,7.6007,138.3047,1.1858,276.7371,D,155.7791,1.044784569945519,275.0688,1.0060650280947894,drill,1.0,False
4852.0,1979.094,145.1243,1160.123,45.256,26.6353,7.401,137.9171,1.1856,274.4423,D,155.7791,0.9316031483042334,275.0688,0.9977223879989296,low_pressure_event,0.0,False
4853.0,1979.1063,140.0355,1159.9803,41.9169,26.5487,7.0012,138.3745,1.185,272.752,D,156.7126,0.8935816264933388,275.217,0.9910434311833936,low_pressure_event,0.0,False
4854.0,1979.1193,136.0187,1160.8483,42.0624,26.1586,6.8725,138.1505,1.1851,272.2011,D,156.7126,0.8679499925341038,275.217,0.989041737974035,low_pressure_event,0.0,False
4855.0,1979.1321,159.425,1159.179,40.4981,26.4771,7.8023,138.0236,1.1851,275.9983,D,156.7126,1.0173081168967908,275.217,1.0028388507977342,low_pressure_event,0.0,False
4856.0,1979.1458,143.8789,1160.2228,41.7844,26.5253,7.4416,137.8661,1.1845,274.2183,D,159.425,0.9024864356280381,275.8178,0.9942008818865208,low_pressure_event,0.0,False
4857.0,1979.1605,146.248,1160.0825,41.4422,27.183,7.5916,138.0857,1.1847,274.1967,D,159.425,0.9173467147561548,275.8178,0.9941225693193116,drill,1.0,False
4858.0,1979.1758,161.7993,1159.4701,40.3624,26.9837,8.1057,138.0016,1.1847,276.8358,D,159.425,1.0148928963462442,275.6015,1.0044785677871855,drill,2.0,False
4859.0,1979.1923,162.3774,1159.1678,41.4849,26.6472,8.2801,138.1906,1.1845,276.9106,D,159.7133,1.0166805143967346,275.6015,1.0047499741474557,drill,1.0,False
4860.0,1979.2101,159.7133,1159.4586,40.8056,26.4895,8.1285,138.1401,1.1845,276.4129,D,159.7133,1.0,275.6015,1.0029441058920217,low_pressure_event,0.0,False
4861.0,1979.2288,134.058,1160.5238,43.7331,26.5586,7.1763,138.1259,1.1846,272.22,D,159.425,0.840884428414615,275.4838,0.9881524793835429,low_pressure_event,0.0,False
4862.0,1979.248,156.7126,1159.7621,39.7159,26.6429,7.9003,137.9978,1.1847,275.217,D,159.0312,0.985420470951612,275.217,1.0,low_pressure_event,0.0,False
4863.0,1979.2692,161.1108,1158.9093,38.9028,26.2454,8.1334,138.1851,1.185,276.0133,D,159.0312,1.0130766792931198,275.217,1.002893353244894,low_pressure_event,0.0,False
4864.0,1979.2909,161.4195,1159.1644,41.423,26.5621,8.5442,137.9764,1.185,275.8465,D,159.0312,1.0150178078263887,275.217,1.0022872860324763,drill,1.0,False
4865.0,1979.3136,160.5585,1159.2544,40.5003,27.1542,8.4863,138.0018,1.185,275.8857,D,159.0312,1.0096037758628496,275.217,1.0024297190943874,drill,2.0,False
4866.0,1979.3376,160.2827,1159.1539,40.9997,27.285,8.4119,138.0983,1.1853,275.8178,D,159.0248,1.007910086980144,275.1774,1.002327226000391,drill,3.0,False
4867.0,1979.3625,159.0248,1159.6802,41.5898,26.2347,7.8368,138.1385,1.1852,275.6015,D,159.0248,1.0,275.1774,1.0015411876120641,drill,4.0,False
4868.0,1979.3879,159.9907,1159.0944,41.2088,26.0253,8.328,138.2374,1.1853,275.4838,D,159.0248,1.0060738953924169,275.1774,1.001113463532979,drill,5.0,False
4869.0,1979.415,159.8336,1159.2325,41.4139,26.0339,8.093,138.2169,1.1853,275.1774,D,158.7328,1.0069349246028545,275.0923,1.000309350716105,drill,6.0,True
4870.0,1979.4396,159.0312,1159.7415,63.6815,25.8722,6.6295,137.7431,1.1855,275.0923,D,158.5476,1.0030501880823175,274.3536,1.0026925106869384,drill,7.0,True
4871.0,1979.4719,158.5476,1159.0098,61.0603,27.5814,5.4022,134.9982,1.1856,274.3214,D,156.7126,1.0117093328806999,274.3214,1.0,drill,8.0,True
4872.0,1979.5021,158.7328,1159.7415,69.8784,29.8274,7.2267,134.8994,1.1855,274.3536,D,156.7126,1.0128911140520926,274.3214,1.0001173805616332,drill,8.0,True
4873.0,1979.5338,152.1429,1159.8478,27.4282,27.4302,5.589,136.3214,1.1858,272.0341,D,156.5197,0.9720367468120626,272.7528,0.9973650133014218,drill,7.0,True
4874.0,1979.5684,156.5197,1159.2963,33.8873,25.8477,4.6953,138.3283,1.186,272.6259,D,156.0068,1.0032876772038142,272.6259,1.0,drill,6.0,True
4875.0,1979.6007,156.0068,1159.2332,26.461,26.2625,2.1811,137.5695,1.1863,272.7528,D,155.9269,1.0005124196017494,272.444,1.0011334439371025,drill,5.0,False
4876.0,1979.6329,155.9269,1159.3552,38.8592,26.3452,2.1093,137.8802,1.1861,272.444,D,155.8082,1.0007618341011577,272.3456,1.000361305635193,drill,4.0,False
4877.0,1979.6685,155.8082,1159.2377,39.424,26.6238,2.2841,138.2264,1.1861,272.3456,D,154.844,1.006226912247165,272.321,1.0000903345683954,drill,3.0,False
4878.0,1979.7041,154.844,1159.788,38.4095,26.6102,2.3967,137.9652,1.1862,272.321,D,153.6785,1.0075840146799975,272.0341,1.0010546471931276,drill,2.0,False
4879.0,1979.7416,153.6649,1159.2644,40.782,27.5174,2.6547,137.7251,1.1861,271.9877,D,153.6775,0.9999180101185924,271.9877,1.0,drill,1.0,False
4880.0,1979.7797,144.8637,1160.0978,43.4586,27.4677,1.7617,138.1148,1.1862,271.0188,D,153.6746,0.9426652159823419,271.3926,0.9986226595714105,low_pressure_event,0.0,False
4881.0,1979.8201,130.786,1160.3846,41.0534,27.3004,1.58,138.0363,1.1861,268.0525,D,153.6649,0.8511117372932921,271.3678,0.9877830015204457,low_pressure_event,0.0,False
4882.0,1979.8557,151.1108,1159.9979,45.7102,26.511,1.4524,138.2317,1.1863,271.2026,D,153.4012,0.985069217189957,271.3554,0.9994369008318981,low_pressure_event,0.0,False
4883.0,1979.9009,153.6746,1159.8575,42.6265,27.8085,3.0604,137.9956,1.1863,271.3678,D,153.3891,1.0018612795824473,271.3102,1.0002123031128205,low_pressure_event,0.0,False
4884.0,1979.9441,153.2846,1159.5258,42.506,27.9159,2.6189,138.1904,1.1862,271.3926,D,153.3891,0.9993187260372477,271.2735,1.0004390403043424,drill,1.0,False
4885.0,1979.9868,153.1846,1159.506,39.7906,27.1857,2.4171,138.1868,1.1864,271.3554,D,153.3311,0.9990445513010733,271.2369,1.0004368874588965,drill,2.0,False
4886.0,1980.0306,152.6481,1159.2386,39.9155,27.0682,2.7891,138.0242,1.1867,271.3102,D,153.3311,0.9955455872944237,271.2266,1.0003082293550853,drill,3.0,False
4887.0,1980.075,153.4012,1159.3617,40.7963,27.8198,3.1068,137.9189,1.1868,271.2735,D,153.2846,1.0007606765454584,271.2026,1.0002614281721487,drill,4.0,False
4888.0,1980.1195,153.6785,1159.686,39.5112,28.0763,2.7962,137.8954,1.1867,271.2266,D,153.2496,1.0027987022478364,271.1628,1.0002352830107966,drill,5.0,False
4889.0,1980.1638,153.6775,1159.1802,43.0539,27.8451,2.9927,138.1393,1.1867,271.2369,D,153.1998,1.0031181502847915,271.0188,1.0008047412209042,drill,6.0,True
4890.0,1980.2095,153.0495,1159.3051,42.2803,27.9711,3.1308,138.106,1.1869,271.1628,D,153.1846,0.9991180575593108,270.9766,1.0006871442035954,drill,7.0,True
4891.0,1980.2556,153.2496,1159.2893,43.3926,28.0136,2.2142,138.0011,1.1869,270.9711,D,153.1846,1.0004243246383775,270.9711,1.0,drill,8.0,True
4892.0,1980.3005,153.3311,1159.7949,42.0156,27.555,2.1798,138.0298,1.1868,270.9559,D,153.1846,1.0009563624541893,270.9711,0.9999439054570765,drill,9.0,True
4893.0,1980.348,153.3891,1159.2947,44.8813,27.8381,2.6082,138.1435,1.187,270.895,D,153.1846,1.0013349905930493,270.9559,0.9997752401774606,drill,10.0,True
4894.0,1980.3939,153.1998,1159.2086,41.6616,27.154,1.9555,138.0426,1.1872,270.9766,D,153.1674,1.000211533263606,270.895,1.0003012237213682,drill,11.0,True
4895.0,1980.441,153.1674,1159.8955,41.1065,27.1237,1.6412,138.0742,1.1868,270.8114,D,153.0495,1.0007703390079679,270.8114,1.0,drill,12.0,True
4896.0,1980.4873,153.6972,1159.3143,39.5045,26.539,2.5463,138.2013,1.187,270.7359,D,152.9615,1.004809707017779,270.7359,1.0,drill,13.0,True
4897.0,1980.5352,152.9615,1158.9938,42.6108,27.2231,2.6578,137.8295,1.1872,270.583,D,152.9615,1.0,270.583,1.0,drill,14.0,True
4898.0,1980.5824,152.9166,1159.3961,40.9439,26.7399,1.6747,138.3068,1.1875,270.2852,D,152.9166,1.0,270.2852,1.0,drill,15.0,True
4899.0,1980.6205,149.8588,1159.9065,42.3587,23.618,-0.2718,126.0968,1.1875,269.3031,D,152.2404,0.98435632066127,269.6261,0.9988020447575363,drill,16.0,True
4900.0,1980.6815,143.9186,1159.651,78.0021,28.6839,1.8568,138.0083,1.187,267.4577,D,151.6359,0.9491063791621905,269.4151,0.9927346314293445,drill,17.0,False
4901.0,1980.7284,152.2404,1159.3392,42.9603,28.6539,2.491,140.1506,1.1874,269.6261,D,151.2973,1.0062334225395957,269.3031,1.0011993920604703,drill,18.0,True
4902.0,1980.7767,151.2679,1159.5042,39.3712,27.6611,2.0316,140.0301,1.1873,269.4151,D,151.2866,0.9998763935470822,269.2605,1.0005741651671896,drill,19.0,True
4903.0,1980.826,150.8956,1159.3776,40.2302,28.0393,2.1608,139.9171,1.1872,269.2605,D,151.2679,0.9975388036721605,269.2063,1.0002013325839698,drill,20.0,True
4904.0,1980.8755,151.2866,1160.0494,39.8722,27.4532,2.1477,140.017,1.1873,269.2063,D,150.8956,1.0025911955020557,269.0074,1.0007393848645054,drill,21.0,True
4905.0,1980.925,151.2973,1159.4791,39.4729,27.9295,2.1159,139.9322,1.1871,269.0074,D,150.767,1.0035173479607606,268.932,1.0002803682715333,drill,22.0,True
4906.0,1980.9749,151.6359,1159.3314,39.8215,27.9465,2.2142,140.0466,1.1872,268.932,D,150.6436,1.0065870704098947,268.7195,1.0007907874195956,drill,22.0,True
4907.0,1981.0258,150.767,1159.4597,41.0159,27.7229,1.8563,139.948,1.1874,268.7195,D,150.6204,1.0009733077325516,268.5118,1.0007735228023498,drill,21.0,True
4908.0,1981.0767,150.36,1159.5332,40.1439,27.3506,1.4145,140.0595,1.1875,268.5118,D,150.5494,0.9987419411834256,268.4378,1.0002756690749217,drill,20.0,True
4909.0,1981.1271,150.6436,1159.8116,39.3607,27.9286,2.1644,139.8684,1.1874,268.4378,D,150.4922,1.0010060322063203,268.2236,1.0007985874471896,drill,19.0,True
4910.0,1981.1786,150.5494,1159.7146,40.3941,27.9957,2.1157,140.0288,1.1873,268.2236,D,150.4922,1.0003800861439995,268.1448,1.0002938710726443,drill,18.0,True
4911.0,1981.2303,150.4922,1159.4523,39.9844,27.672,1.9265,139.8638,1.1874,268.1448,D,150.4922,1.0,268.1448,1.0,drill,17.0,True
4912.0,1981.2828,150.6204,1159.6566,40.2686,27.8546,2.1512,139.8746,1.1873,268.0912,D,150.3663,1.0016898733293298,268.1448,0.9998001080013487,drill,16.0,True
4913.0,1981.3354,150.3663,1159.4701,39.6573,27.8706,2.0208,140.2299,1.1874,268.113,D,150.36,1.0000418994413407,268.1448,0.9998814073590091,drill,15.0,True
4914.0,1981.3876,150.1285,1159.4954,39.3687,27.9131,2.2208,139.8185,1.1872,268.0179,D,150.1285,1.0,268.113,0.9996452988105762,drill,14.0,True
4915.0,1981.4402,149.4045,1160.014,41.4884,27.8353,2.4111,140.0623,1.1871,267.9683,D,149.9551,0.9963282342514528,268.0912,0.9995415739121611,drill,13.0,True
4916.0,1981.491,149.9463,1159.3684,39.5021,27.7947,2.2865,139.7754,1.1872,267.9289,D,149.9463,1.0,268.0912,0.9993946089987288,drill,12.0,True
4917.0,1981.5415,149.6549,1159.5768,40.9269,28.0537,2.2179,140.0408,1.1877,267.8815,D,149.8641,0.9986040686195026,268.0912,0.9992178034937365,drill,11.0,True
4918.0,1981.5911,149.857,1159.6384,40.4676,27.6844,2.2953,140.1196,1.1877,267.9619,D,149.857,1.0,268.0912,0.9995177014389133,drill,10.0,True
4919.0,1981.6387,149.2892,1159.6469,39.4014,27.5475,2.1541,139.978,1.1877,267.8357,D,149.6549,0.9975563780404116,268.0179,0.9993201946586403,drill,9.0,True
4920.0,1981.6863,149.61,1159.8468,39.4623,27.6734,2.1168,139.9798,1.1878,267.8104,D,149.61,1.0,268.0179,0.9992257979784187,drill,8.0,True
4921.0,1981.7329,149.9551,1159.55,40.9414,27.883,2.6859,139.9641,1.188,267.9315,D,149.5145,1.0029468713736793,268.0179,0.9996776334714959,drill,7.0,True
4922.0,1981.7777,149.8641,1159.5909,40.222,27.5397,2.4282,140.2009,1.1879,268.1985,D,149.4045,1.0030762125638786,268.0179,1.000673835590832,drill,6.0,True
4923.0,1981.8223,149.5145,1159.5416,40.588,27.4419,2.2179,139.9655,1.188,268.3038,D,149.2892,1.0015091513652696,268.0179,1.0010667197974465,drill,5.0,False
4924.0,1981.8656,132.8792,1161.0659,42.5073,27.6454,1.8127,139.9389,1.188,266.2282,D,138.6409,0.9584415565680835,268.0179,0.9933224609251845,drill,4.0,False
4925.0,1981.908,132.8027,1160.804,41.2439,27.4713,1.7469,140.2937,1.1881,266.274,D,138.0835,0.9617564734381733,267.9683,0.9936772371955936,drill,3.0,False
4926.0,1981.9484,138.6409,1160.3068,38.9503,27.4623,2.2627,139.8583,1.1876,268.7953,D,137.9151,1.0052626579685617,268.0699,1.0027060106337935,drill,2.0,False
4927.0,1981.9865,137.9146,1160.3666,39.5425,27.6022,2.2532,140.107,1.1875,268.7374,D,137.9146,1.0,268.0699,1.002490022191973,drill,1.0,False
4928.0,1982.022,134.6787,1160.3651,36.2145,25.9768,0.6435,131.411,1.1869,268.3943,D,137.5512,0.9791168670284228,268.0699,1.0012101321334472,low_pressure_event,0.0,False
4929.0,1982.0676,114.8124,1161.2546,99.8648,29.2599,-0.0807,115.8697,1.1862,261.2894,D,137.4165,0.8355066531311741,268.1985,0.9742388566677292,low_pressure_event,0.0,False
4930.0,1982.1024,136.1464,1159.2484,68.8213,31.9698,3.6989,137.3676,1.1859,268.2404,D,137.4165,0.9907572962489948,268.2404,1.0,low_pressure_event,0.0,False
4931.0,1982.139,138.0835,1160.6475,62.8525,31.5662,4.0501,138.3007,1.1861,269.3337,D,137.4165,1.0048538567057084,268.3038,1.0038385591258865,low_pressure_event,0.0,False
4932.0,1982.1757,137.9151,1160.1625,43.2051,28.811,2.0541,138.0846,1.1857,269.2343,D,137.4165,1.0036283852375805,268.3943,1.0031297236938341,drill,1.0,False
4933.0,1982.2086,137.5512,1160.215,39.4241,28.3149,1.4566,137.9863,1.1854,269.219,D,137.4165,1.0009802316315726,268.7374,1.001792084019567,drill,1.0,False
4934.0,1982.2413,128.7194,1160.646,43.4856,28.5783,1.6454,137.696,1.1852,268.0699,D,137.4165,0.9367099293025218,268.7953,0.9973012920984854,low_pressure_event,0.0,False
4935.0,1982.2747,119.7829,1161.4252,41.7115,28.8312,1.2398,138.1216,1.1849,265.9224,D,137.5512,0.8708241004077028,268.9612,0.9887017160839555,low_pressure_event,0.0,False
4936.0,1982.3058,136.9641,1160.3752,40.9761,28.455,2.0094,137.887,1.1846,268.9612,D,137.8669,0.993451655183369,269.1114,0.9994418668254114,low_pressure_event,0.0,False
4937.0,1982.3353,117.3915,1161.3582,40.6625,28.1955,1.5098,137.9688,1.1843,266.2158,D,137.8669,0.8514842939095606,269.219,0.9888447694999238,low_pressure_event,0.0,False
4938.0,1982.3649,129.716,1160.3748,40.1047,28.2216,1.9797,138.0954,1.1843,267.4763,D,137.8669,0.9408784849735508,269.2343,0.9934703713457014,low_pressure_event,0.0,False
4939.0,1982.3927,137.4165,1160.2211,39.1544,28.1463,2.3777,137.8864,1.1842,269.1114,D,137.9151,0.9963847323462044,269.3337,0.9991746298365187,low_pressure_event,0.0,False
4940.0,1982.42,137.8669,1160.4758,39.9544,28.3029,2.2926,138.0812,1.1837,269.363,D,137.9472,0.9994178932229141,269.363,1.0,drill,1.0,False
4941.0,1982.4465,137.9472,1160.3506,40.8446,28.7431,2.6596,137.6084,1.1834,269.3736,D,137.9916,0.9996782412842521,269.3736,1.0,drill,2.0,False
4942.0,1982.4727,137.9916,1160.249,39.5044,29.1537,3.1825,137.9742,1.1833,269.595,D,137.9916,1.0,269.5601,1.0001294701997812,drill,3.0,False
4943.0,1982.4994,138.2301,1160.2087,39.7594,28.7817,3.0914,138.1287,1.183,269.5601,D,138.2301,1.0,269.595,0.9998705465605814,drill,4.0,False
4944.0,1982.5253,138.489,1160.2085,39.2175,28.6369,3.3528,138.0395,1.1827,269.6666,D,138.2814,1.0015012865070791,269.6259,1.0001509498901997,drill,5.0,False
4945.0,1982.5508,138.2814,1160.2318,40.1773,28.5182,3.1972,137.7252,1.1828,269.6764,D,138.3476,0.9995214951325501,269.6301,1.000171716733406,drill,6.0,True
4946.0,1982.5764,138.4942,1160.2642,39.9776,28.3285,2.9716,138.1116,1.1824,269.6588,D,138.4072,1.0006285800160686,269.6588,1.0,drill,7.0,True
4947.0,1982.6014,138.7543,1160.1155,40.4283,28.1167,2.7867,137.9754,1.1825,269.6802,D,138.4072,1.0025078175123838,269.6588,1.0000793595462119,drill,8.0,True
4948.0,1982.6271,138.3476,1160.6881,40.5593,27.8668,2.5744,138.0569,1.1829,269.6301,D,138.4072,0.9995693865637049,269.6588,0.9998935692067162,drill,9.0,True
4949.0,1982.6521,138.4072,1160.4413,39.9402,27.592,2.4648,137.9696,1.1828,269.6259,D,138.489,0.9994093393699137,269.6666,0.9998490728922306,drill,10.0,True
4950.0,1982.6771,138.6643,1160.4917,40.2133,27.812,2.8599,137.9907,1.183,269.7606,D,138.4942,1.001228210278842,269.6764,1.0003122260605675,drill,11.0,True
4951.0,1982.7017,138.5647,1160.5002,40.0162,27.7988,2.9023,138.0616,1.183,269.8335,D,138.4942,1.0005090465882325,269.6802,1.0005684510764974,drill,11.0,True
4952.0,1982.7264,138.7596,1160.4448,39.9134,27.6917,2.9058,137.8902,1.1831,269.9302,D,138.4942,1.0019163257378287,269.7606,1.0006287056004473,drill,10.0,True
4953.0,1982.7507,138.7719,1160.9962,40.4743,27.6546,2.9007,138.1241,1.1831,269.9501,D,138.4942,1.0020051381213075,269.7606,1.000702474712764,drill,9.0,True
4954.0,1982.775,138.5109,1160.4198,40.203,27.8015,2.8834,137.7899,1.183,269.9698,D,138.4942,1.0001205826669997,269.7606,1.0007755024269667,drill,8.0,True
4955.0,1982.7993,138.8152,1160.233,41.4044,27.8134,2.5695,138.1062,1.1832,269.911,D,138.4942,1.0023177865932291,269.8335,1.000287214152431,drill,7.0,True
4956.0,1982.8231,138.7893,1160.2584,39.7761,27.7832,2.5277,137.9359,1.1826,269.9174,D,138.4942,1.0021307751515947,269.911,1.000023711519723,drill,6.0,True
4957.0,1982.8457,135.4375,1159.7343,33.2736,28.2464,1.7236,138.3775,1.1834,269.4101,D,138.4871,0.9779791763998236,269.9174,0.9981205361343878,drill,5.0,False
4958.0,1982.8705,135.6606,1160.8055,50.322,30.3419,1.2622,136.5338,1.1834,268.6691,D,138.4072,0.98015565664214,269.9302,0.9953280514740478,drill,4.0,False
4959.0,1982.8936,138.7327,1160.3865,40.5532,29.4363,1.1031,139.071,1.1833,270.3062,D,138.4072,1.002351756267015,269.9501,1.0013191326841515,drill,3.0,False
4960.0,1982.9166,138.5473,1159.6587,40.7335,28.9203,0.5088,138.9761,1.1832,270.2939,D,137.9901,1.004037970839937,269.9698,1.0012005046490384,drill,2.0,False
4961.0,1982.9399,138.4871,1160.806,39.775,28.6915,0.6857,139.1676,1.1831,270.3927,D,137.9165,1.0041372859665085,269.9698,1.0015664715090353,drill,1.0,False
4962.0,1982.9629,137.9901,1160.3568,40.0337,28.6265,0.8166,138.6692,1.1831,270.3577,D,137.8868,1.0007491652572982,269.9698,1.0014368273784697,low_pressure_event,0.0,False
4963.0,1982.9856,115.6901,1160.7456,42.7899,28.817,0.1557,138.9963,1.1833,266.6533,D,137.8311,0.839361363291739,270.1149,0.987184712875891,low_pressure_event,0.0,False
4964.0,1983.0079,133.1793,1160.3665,39.6708,29.1323,0.6178,138.8399,1.1832,269.1313,D,137.7533,0.9667957137868931,270.1431,0.9962545776664294,low_pressure_event,0.0,False
4965.0,1983.0302,137.7533,1159.8151,39.6901,28.8276,1.1394,139.0286,1.1832,270.3192,D,137.5983,1.0011264674054838,270.1431,1.0006518767275567,low_pressure_event,0.0,False
4966.0,1983.0525,137.9165,1160.2406,40.3553,28.8459,1.0924,138.9371,1.1832,270.21,D,137.4384,1.003478649343997,270.1431,1.0002476465251193,drill,1.0,False
4967.0,1983.0743,137.8868,1160.6475,39.4548,28.9837,1.0995,138.9253,1.1833,270.1431,D,137.4354,1.0032844521862636,270.1431,1.0,drill,2.0,False
4968.0,1983.0962,137.4384,1160.2096,41.2807,29.1688,0.7724,138.9122,1.1832,270.1149,D,137.4354,1.0000218284372149,270.1801,0.9997586794882376,drill,2.0,False
4969.0,1983.1179,137.5983,1160.1506,41.8596,29.3307,0.7446,138.9458,1.1832,270.2092,D,137.4384,1.0011634303076868,270.2092,1.0,drill,1.0,False
4970.0,1983.1379,137.8311,1160.1007,39.6738,28.8646,0.8719,138.8551,1.1831,270.2466,D,137.4384,1.0028572800614675,270.2092,1.0001384112754117,low_pressure_event,0.0,False
4971.0,1983.1605,122.1191,1161.2245,43.3151,28.5378,0.1767,139.1673,1.1834,267.9617,D,137.4354,0.8885563690286492,270.2092,0.9916823705484491,low_pressure_event,0.0,False
4972.0,1983.1816,125.4703,1161.0382,41.5368,28.2223,0.2903,139.0272,1.1833,267.8307,D,137.3815,0.9132983698678497,270.2092,0.9911975610008836,low_pressure_event,0.0,False
4973.0,1983.2015,136.9711,1160.1868,39.8648,28.0301,0.8186,139.0339,1.1832,270.2851,D,137.1299,0.9988419739239948,270.2092,1.0002808934706886,low_pressure_event,0.0,False
4974.0,1983.2207,137.4354,1160.2841,39.1783,28.2468,0.9109,138.8497,1.1833,270.2186,D,137.1299,1.0022278146487382,270.2092,1.0000347878606648,drill,1.0,False
4975.0,1983.2406,125.0316,1160.9474,40.3195,28.2861,0.4634,138.8771,1.1834,268.4772,D,137.1299,0.9117748937321475,270.21,0.9935872099478184,low_pressure_event,0.0,False
4976.0,1983.2588,122.2797,1160.8318,40.493,28.4439,0.3495,138.9268,1.1834,267.1657,D,137.1232,0.891750630090313,270.2092,0.9887365049006474,low_pressure_event,0.0,False
4977.0,1983.2765,137.1299,1160.5175,38.7795,28.2666,0.9736,139.0772,1.1834,269.988,D,137.1232,1.000048861170101,270.2092,0.9991813750235002,low_pressure_event,0.0,False
4978.0,1983.2939,137.3815,1160.8958,39.1733,28.2555,1.0231,138.9156,1.1833,270.1801,D,137.0207,1.0026331787824758,270.2092,0.999892305665388,low_pressure_event,0.0,False
4979.0,1983.3105,137.465,1160.4884,40.0253,28.385,1.2334,138.9796,1.1836,270.283,D,137.0207,1.0032425757568018,270.2153,1.0002505409575253,drill,1.0,False
4980.0,1983.3268,137.5078,1160.4858,40.1786,28.8901,1.648,139.0011,1.1837,270.2583,D,137.0207,1.0035549373196897,270.2153,1.000159132365932,drill,2.0,False
4981.0,1983.3394,137.1232,1160.6649,39.2514,28.7092,1.4791,138.8158,1.1836,270.3138,D,137.0207,1.0007480621541125,270.2106,1.0003819243212517,drill,3.0,False
4982.0,1983.3572,136.9868,1160.6729,40.4061,28.906,1.4634,139.0297,1.1837,270.3056,D,137.0207,0.999752592126591,270.2106,1.0003515776213074,drill,4.0,False
4983.0,1983.3755,136.9094,1160.4438,42.5083,29.1706,1.8387,138.8339,1.1835,270.2153,D,137.0207,0.9991877139731442,270.2106,1.0000173938402122,drill,5.0,False
4984.0,1983.3861,136.822,1160.7605,42.6201,28.8668,1.4707,138.9831,1.1838,270.1902,D,137.0207,0.9985498541461254,270.1935,0.9999877865307641,drill,6.0,True
4985.0,1983.3994,136.6651,1159.8668,44.3097,29.0108,1.5797,138.8119,1.1838,270.2214,D,136.9868,0.9976515985481813,270.1902,1.0001154742103897,drill,7.0,True
4986.0,1983.4131,137.0207,1160.3037,43.6125,28.7657,0.9049,139.4979,1.1839,270.0876,D,136.9868,1.0002474690992127,270.1902,0.9996202675004497,drill,6.0,True
4987.0,1983.424,137.6135,1160.3185,27.3901,26.1493,0.099,138.6794,1.184,270.416,D,136.9868,1.0045748933473881,270.1902,1.0008357075867296,drill,5.0,False
4988.0,1983.4359,136.9424,1160.3912,39.5439,25.43,0.5739,136.7296,1.1839,270.1495,D,136.9424,1.0,270.1902,0.9998493653729853,drill,4.0,False
4989.0,1983.4468,137.468,1160.3972,38.6558,25.5273,0.8823,138.2899,1.184,270.2652,D,136.9094,1.0040800704699604,270.1902,1.0002775822365133,drill,3.0,False
4990.0,1983.4574,138.1104,1160.6475,39.1047,26.1402,1.5213,138.1857,1.1842,270.1935,D,136.8706,1.0090581907290537,270.1495,1.0001628727797016,drill,2.0,False
4991.0,1983.4672,137.5835,1160.1732,36.9561,27.1254,2.2872,137.8553,1.184,270.2106,D,136.822,1.005565625411118,270.0876,1.0004554078010246,drill,1.0,False
4992.0,1983.4766,127.2324,1160.87,42.0177,27.9439,2.3563,137.664,1.1839,268.6254,D,136.6651,0.930979452691287,269.945,0.995111596806757,low_pressure_event,0.0,False
4993.0,1983.4854,120.0474,1161.0214,38.9782,27.545,2.1151,138.1141,1.1843,266.9776,D,136.6457,0.8785303891743391,269.9128,0.9891253767883553,low_pressure_event,0.0,False
4994.0,1983.4934,135.4835,1160.2361,39.9769,27.1728,2.7208,138.1474,1.1841,269.8129,D,136.6232,0.9916580785693792,269.8566,0.999838062141152,low_pressure_event,0.0,False
4995.0,1983.5011,136.4939,1160.2495,40.1121,27.9759,3.3311,137.7239,1.1843,269.8122,D,136.4939,1.0,269.8556,0.9998391732467291,low_pressure_event,0.0,False
4996.0,1983.5079,136.8706,1160.7288,38.6095,27.8613,3.2872,138.1608,1.1847,269.8071,D,136.3003,1.0041841433951355,269.8527,0.9998310189225454,drill,1.0,False
4997.0,1983.5145,136.6457,1160.4172,41.9221,28.0447,3.5993,137.9082,1.1844,269.8566,D,136.2987,1.0025458790142534,269.8129,1.0001619640869654,drill,2.0,False
4998.0,1983.5205,136.2987,1160.4376,40.1613,27.8438,3.4815,138.0584,1.1845,269.945,D,136.0577,1.00177130732035,269.8122,1.0004921942002623,drill,3.0,False
4999.0,1983.5259,136.6232,1160.5232,39.9386,27.8639,3.6756,137.9409,1.1845,269.8556,D,136.0199,1.0044353804112485,269.8071,1.0001797580567746,drill,4.0,False
5000.0,1983.531,136.3003,1160.7136,41.7489,27.8927,4.3009,138.1297,1.1843,269.9128,D,135.951,1.0025693080595215,269.7367,1.0006528588805306,drill,5.0,False
5001.0,1983.5359,135.951,1160.8025,40.59,27.9363,4.6645,137.9492,1.1846,269.8527,D,135.818,1.0009792516455844,269.6537,1.0007379835692964,drill,6.0,True
5002.0,1983.5403,135.5971,1160.4733,40.2476,27.9639,4.5212,137.8867,1.1846,269.7367,D,135.8177,0.998375763983634,269.6514,1.0003163343487183,drill,7.0,True
5003.0,1983.5449,135.818,1160.4708,40.9438,28.1015,4.6862,137.8194,1.1846,269.6537,D,135.8177,1.0000022088431773,269.6514,1.0000085295310908,drill,8.0,True
