well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean
C,6165.0,drill,132.3113,268.997,120.30850957952268,265.8193691588302,0,0,0,0.12533058919676865,0.771113936323423,0.6620202889650436,0.23808382378600934,-0.5483795790360902,1.5107069502632091,4.111512091903773,3.177630841169787,0,0,0,0.5911458745701585,0.4013037992315699,0.6619633700842895,-0.1438113222709025,0.8679559886790048,1.4764747547653674,10.920063395744831,12.00279042047731,False,False,12.00279042047731,3.177630841169787
C,6166.0,drill,132.1445,271.4173,122.83350412808485,266.89244083261224,0,0,0,0.14038357195121945,0.8008442318698302,0.6639176914118798,0.16931472108358103,-0.6159653967800544,1.1802121709222217,3.8878467109364783,4.524859167387774,0,0,0,0.653525195411586,0.42585641833841587,0.5941877113639221,-0.2740205453093973,0.6755967043765622,1.1637898080860876,10.067735177270833,9.31099587191514,False,False,9.31099587191514,4.524859167387774
C,6167.0,drill,133.6649,271.779,124.39869536874367,267.5485737395304,0,0,0,0.15618374781889252,0.828321599049956,0.6886369207468825,0.10226046796363933,-0.6818658717350953,0.904073962344056,3.6697587254868793,4.230426260469585,0,0,0,0.7147381936156706,0.4622062034780723,0.548189053259248,-0.4031021475573474,0.4849032646523459,0.9053328192199203,9.222788179551337,9.266204631256315,False,False,9.266204631256315,4.230426260469585
C,6168.0,drill,134.5595,271.8227,125.44385253313042,267.96538702645967,0,0,0,0.17130357704348886,0.8529577698468835,0.7264295097559256,0.037462776815153906,-0.7455486125604538,0.6598909837753408,3.459010006847348,3.8573129735403313,0,0,0,0.774349126894569,0.5060221053179974,0.5083042053869143,-0.5309518276155043,0.296029754923986,0.6857070544192231,8.385905142439412,9.11564746686959,False,False,9.11564746686959,3.8573129735403313
C,6169.0,drill,134.3356,271.5843,126.25138257011731,268.21963925524216,0,0,0,0.184197845434403,0.8737772570634208,0.7672056790296115,-0.024892174072630655,-0.8068306444690485,0.4271749170071073,3.256206083319918,3.3646607447578276,0,0,0,0.8319870283756899,0.5542978755890972,0.4717840813765875,-0.6574535304256559,0.10914762439774016,0.4948093301906396,7.557845743311997,8.084217429882685,False,False,8.084217429882685,3.3646607447578276
C,6170.0,drill,134.1668,271.4836,128.2315504231624,268.9025470062459,0,0,0,0.19395620673274708,0.8902613977832701,0.7990889569357387,-0.08503704688559047,-0.8659406263130761,0.1889752976139525,3.0605902418692903,2.581052993754099,0,0,0,0.8888795849497123,0.6071453459464179,0.4397514642128784,-0.7826665668470965,-0.0758307474050258,0.32847018002008677,6.738221743011689,5.935249576837606,False,False,5.935249576837606,2.581052993754099
C,6171.0,drill,133.798,271.4738,129.18918151575832,269.1364669292941,0,0,0,0.2003255627897505,0.9024300340722036,0.8107941080667148,-0.14367116133601393,-0.9235658448646789,-0.06876469987320552,2.8698880074227904,2.3373330707058813,0,0,0,0.946237711010295,0.665137810307676,0.4149107710146989,-0.9068619595644619,-0.2593057447921953,0.18369461775674453,5.925259071495127,4.608818484241681,False,False,4.608818484241681,2.3373330707058813
C,6172.0,drill,133.7382,271.4059,129.69331037348826,269.1875909489448,0,0,0,0.20341552180969127,0.9105878506601908,0.7946457535299271,-0.20192254163153045,-0.9808149148288868,-0.35636332992125563,2.680430581723278,2.2183090510552006,0,0,0,1.0041702533391539,0.7275446282430857,0.39782191745240697,-1.0302990969709027,-0.4416605646256991,0.057428396216247055,5.117259814882882,4.044889626511747,False,False,4.044889626511747,2.2183090510552006
C,6173.0,drill,133.7102,271.4051,129.9673423058839,269.16430875066874,0,0,0,0.20153718058638465,0.9399401229654826,0.7031820705703989,-0.2608074339868258,-1.038686596241089,-0.6790969109865702,2.4889127144790946,2.2407912493312665,0,0,0,1.1238630252788788,0.7886403973332331,0.316714791679936,-1.1525597621430057,-0.6222773711931837,-0.05198244160098265,4.316961552564113,3.7428576941160827,False,False,3.7428576941160827,2.2407912493312665
C,6174.0,drill,133.8586,271.2209,130.12421903173367,269.165561346008,0,0,0,0.20210397618119944,0.9626840171424045,0.6393838296405452,-0.2983853306279504,-1.075617903671088,-0.9111099847619066,2.366693952885598,2.055338653991953,0,0,0,1.2432364905886277,0.8749123563720544,0.2663838471886547,-1.265655177452432,-0.7893542697349804,-0.134201130317181,3.5766575126593327,3.734380968266322,False,False,3.734380968266322,2.055338653991953
C,6175.0,drill,133.4582,271.4204,130.17081311928467,269.14024249995515,0,0,0,0.20508819848666307,0.9790170122530893,0.6160813897602967,-0.32250186928945196,-1.0993194778161577,-1.104355399846356,2.288257059057307,2.2801575000448224,0,0,0,1.3624099358046062,0.986314615847576,0.24735758891081672,-1.370458459683554,-0.9441811237172479,-0.10945572666357696,2.8906324158973966,3.2873868807153315,False,False,3.2873868807153315,2.2801575000448224
C,6176.0,drill,133.3986,270.8028,129.515754634958,269.04789794853093,0,0,0,0.21070124036641827,0.9894425616849559,0.6272704708854585,-0.3260347977344589,-1.1027916164453313,-1.2157435410401565,2.2767665239837007,1.7549020514690596,0,0,0,1.4814109164300773,1.1226452264257472,0.26238846967838064,-1.4660039446680182,-1.0853313485711948,-0.07006271726299365,2.265207341546353,3.8828453650419874,False,False,3.8828453650419874,1.7549020514690596
